feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
703	1.0	0.48283523	ISDB	http://www.wikidata.org/entity/Q110090904	QQSYQDSEMQWNAW-BHWOMJMDSA-N	InChI=1S/C21H35NO4/c1-6-7-8-9-10-11-12-16-13-14-17(24-3)19-18(16)20(23)21(25-4)15(2)22(19)26-5/h16-17H,6-14H2,1-5H3/t16-,17?/m0/s1	CCCCCCCC[C@H]1CCC(OC)c2c1c(=O)c(OC)c(C)n2OC	C21H35NO4	nan	365.2566086	(5S)-1,3,8-trimethoxy-2-methyl-5-octyl-5,6,7,8-tetrahydroquinolin-4-one	QQSYQDSEMQWNAW	Alkaloids	nan	nan	http://www.wikidata.org/entity/Q7966688	Waltheria indica	1039214.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malvales']	['Malvaceae']	['Unknown']	['Waltheria']	['Waltheria indica']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	2.9313409328460693	1	61	Fatty acids	0.3870967741935484	Fatty esters	0.2903225806451613	Fatty acyl carnitines	0.2903225806451613
704	1.0	0.8405821	ISDB	http://www.wikidata.org/entity/Q27108166	SOEDEYVDCDYMMH-UHFFFAOYSA-N	InChI=1S/C15H10O7/c16-7-1-2-8-11(5-7)22-15(14(21)12(8)19)6-3-9(17)13(20)10(18)4-6/h1-5,16-18,20-21H	O=c1c(O)c(-c2cc(O)c(O)c(O)c2)oc2cc(O)ccc12	C15H10O7	nan	302.04265266	Robinetin	SOEDEYVDCDYMMH	Shikimates and Phenylpropanoids	Flavonoids	Flavonols	http://www.wikidata.org/entity/Q158695	Arabidopsis thaliana	309263.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Brassicales']	['Brassicaceae']	['Camelineae']	['Arabidopsis']	['Arabidopsis thaliana']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	nan	nan	nan	nan	nan	nan	3	3	7.862328290939331	1	29	Shikimates and Phenylpropanoids	0.5185185185185185	Flavonoids	0.48148148148148145	Flavonols	0.3333333333333333
705	42.0	0.23500761	ISDB	http://www.wikidata.org/entity/Q105131940	JNIVOKDEGVTPPC-ZQNQSHIBSA-N	InChI=1S/C15H24O2/c1-8(2)13-7-14(17)9(3)11-5-6-12(10(4)16)15(11)13/h8,11-15,17H,3,5-7H2,1-2,4H3/t11-,12+,13-,14+,15-/m0/s1	C=C1[C@H](O)C[C@@H](C(C)C)[C@@H]2[C@@H](C(C)=O)CC[C@@H]12	C15H24O2	nan	236.177630008	Tuberonone	JNIVOKDEGVTPPC	Terpenoids	Sesquiterpenoids	Oplopane sesquiterpenoids	http://www.wikidata.org/entity/Q10998	Solanum tuberosum	494835.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Solanales']	['Solanaceae']	['Solaneae']	['Solanum']	['Solanum tuberosum']	9	0	9.940030455589294	1	-1	nan	nan	nan	nan	nan	nan
708	1.0	0.79161423	ISDB	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3	nan	145.15789760799998	Spermidine	ATHGHQPFGPMSJY	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q134747	Bombyx mori	440274.0	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	['Lepidoptera']	['Bombycidae']	['Unknown']	['Bombyx']	['Bombyx mori']	nan	['Eukaryota']	['Metazoa']	['Arthropoda']	['Insecta']	nan	nan	nan	nan	nan	4	0	7.166456937789917	1	74	Amino acids and Peptides	0.21978021978021978	Small peptides	0.21978021978021978	Aminoacids	0.12087912087912088
709	1.0	0.7905681	ISDB	http://www.wikidata.org/entity/Q105292831	VTLOQFRBRRZEIC-UHFFFAOYSA-N	InChI=1S/C15H15NO3/c17-12-7-5-11(6-8-12)9-10-16-15(19)13-3-1-2-4-14(13)18/h1-8,17-18H,9-10H2,(H,16,19)	O=C(NCCc1ccc(O)cc1)c1ccccc1O	C15H15NO3	nan	257.10519334	N-[2-(4-Hydroxyphenyl)ethyl]-2-hydroxybenzamide	VTLOQFRBRRZEIC	nan	nan	nan	http://www.wikidata.org/entity/Q15612304	Aniba riparia	6025354.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Laurales']	['Lauraceae']	['Unknown']	['Aniba']	['Aniba riparia']	nan	['Eukaryota']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	4.1622724533081055	1	-1	nan	nan	nan	nan	nan	nan
71	1.0	0.52268744	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	TYPKOZGUGCPSGX	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	2.090749740600586	1	74	Amino acids and Peptides	0.21978021978021978	Small peptides	0.21978021978021978	Aminoacids	0.12087912087912088
710	1.0|1.0|1.0|1.0|1.0|1.0	0.0|0.0|0.0|0.0|0.0|0.0	MS1_match|MS1_match|MS1_match|MS1_match|MS1_match|MS1_match	http://www.wikidata.org/entity/Q27136171|http://www.wikidata.org/entity/Q27136163|http://www.wikidata.org/entity/Q27136172|http://www.wikidata.org/entity/Q27136176|http://www.wikidata.org/entity/Q105194267|http://www.wikidata.org/entity/Q105160025	BFKWILVOTONIQI-NXMQWNJLSA-N|QWCWFWSASCMKEX-XMILKHFNSA-N|ZBELSIALTHIOTO-HUFSBHEJSA-N|SXGKGXOUXRBQMQ-KIBXAYQRSA-N|OMBNGHNNZSKBRK-XMILKHFNSA-N|LZNNPFFCMZVLLZ-NXMQWNJLSA-N	InChI=1S/C29H36O5/c1-17-11-13-21-22(28(21,4)5)15-18(2)27(32)29(33)16-19(3)26(24(29)25(17)31)34-23(30)14-12-20-9-7-6-8-10-20/h6-12,14-15,19,21-22,24-26,31,33H,13,16H2,1-5H3/b14-12+,17-11-,18-15+/t19-,21-,22+,24-,25-,26-,29+/m0/s1|InChI=1S/C29H36O5/c1-17-15-21-20(27(21,3)4)13-14-28(5)26(34-28)23-24(18(2)16-29(23,32)25(17)31)33-22(30)12-11-19-9-7-6-8-10-19/h6-12,15,18,20-21,23-24,26,32H,13-14,16H2,1-5H3/b12-11+,17-15+/t18-,20-,21+,23+,24-,26+,28+,29+/m0/s1|InChI=1S/C29H36O5/c1-17-11-13-21-22(28(21,4)5)15-18(2)27(32)29(33)16-19(3)25(31)24(29)26(17)34-23(30)14-12-20-9-7-6-8-10-20/h6-12,14-15,19,21-22,24-26,31,33H,13,16H2,1-5H3/b14-12+,17-11-,18-15+/t19-,21-,22+,24+,25-,26-,29+/m0/s1|InChI=1S/C29H36O5/c1-17-11-13-21-22(28(21,4)5)15-18(2)27(33)29(16-19(3)26(32)24(29)25(17)31)34-23(30)14-12-20-9-7-6-8-10-20/h6-10,12,14-15,19,21-22,24-26,31-32H,1,11,13,16H2,2-5H3/b14-12+,18-15+/t19-,21-,22+,24-,25-,26-,29+/m0/s1|InChI=1S/C29H36O5/c1-17-15-21-20(27(21,3)4)13-14-28(5)26(34-28)23-24(31)18(2)16-29(23,25(17)32)33-22(30)12-11-19-9-7-6-8-10-19/h6-12,15,18,20-21,23-24,26,31H,13-14,16H2,1-5H3/b12-11+,17-15+/t18-,20-,21+,23+,24-,26+,28+,29+/m0/s1|InChI=1S/C29H36O5/c1-17-11-13-21-22(28(21,4)5)15-18(2)27(33)29(16-19(3)26(32)24(29)25(17)31)34-23(30)14-12-20-9-7-6-8-10-20/h6-12,14-15,19,21-22,24-26,31-32H,13,16H2,1-5H3/b14-12+,17-11-,18-15+/t19-,21-,22+,24-,25-,26-,29+/m0/s1	C/C1=C/C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](OC(=O)/C=C/c4ccccc4)[C@@H]3[C@H]1O)C2(C)C|C/C1=C\[C@@H]2[C@H](CC[C@@]3(C)O[C@@H]3[C@H]3[C@@H](OC(=O)/C=C/c4ccccc4)[C@@H](C)C[C@]3(O)C1=O)C2(C)C|C/C1=C/C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(O)C[C@H](C)[C@H](O)[C@@H]3[C@H]1OC(=O)/C=C/c1ccccc1)C2(C)C|C=C1CC[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(=O)/C=C/c4ccccc4)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C|C/C1=C\[C@@H]2[C@H](CC[C@@]3(C)O[C@@H]3[C@H]3[C@@H](O)[C@@H](C)C[C@]3(OC(=O)/C=C/c3ccccc3)C1=O)C2(C)C|C/C1=C/C[C@H]2[C@@H](/C=C(\C)C(=O)[C@@]3(OC(=O)/C=C/c4ccccc4)C[C@H](C)[C@H](O)[C@@H]3[C@H]1O)C2(C)C	C29H36O5|C29H36O5|C29H36O5|C29H36O5|C29H36O5|C29H36O5	pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton|pos_1_1proton	464.256274252|464.2562742519999|464.256274252|464.2562742519999|464.256274252|464.256274252	(-)-(6Z,12E,2S,3S,4R,5R,9S,11S,15R)-3-cinnamoyloxylathyra-6,12-diene-5,15-diol-14-one|(+)-(12E,2S,3S,4R,5R,6R,9S,11S,15R)-3-cinnamoyloxy-5,6-epoxylathyr-12-en-15-ol-14-one|(-)-(6Z,12E,2S,3S,4R,5R,9S,11S,15R)-5-cinnamoyloxylathyra-6,12-diene-3,15-diol-14-one|(+)-(12E,2S,3S,4R,5R,9S,11S,15R)-15-cinnamoyloxy-lathyra-6(17),12-diene-3,5-diol-14-one|Jolkinol B|[(1R,3E,5R,7S,9Z,11R,12R,13S,14S)-11,13-dihydroxy-3,6,6,10,14-pentamethyl-2-oxo-1-tricyclo[10.3.0.05,7]pentadeca-3,9-dienyl] (E)-3-phenylprop-2-enoate	BFKWILVOTONIQI|QWCWFWSASCMKEX|ZBELSIALTHIOTO|SXGKGXOUXRBQMQ|OMBNGHNNZSKBRK|LZNNPFFCMZVLLZ	Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids|Terpenoids	Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids|Diterpenoids	Lathyrane diterpenoids|Lathyrane diterpenoids|Lathyrane diterpenoids|Lathyrane diterpenoids|Lathyrane diterpenoids|Lathyrane diterpenoids	http://www.wikidata.org/entity/Q15232450|http://www.wikidata.org/entity/Q15232450|http://www.wikidata.org/entity/Q15232450|http://www.wikidata.org/entity/Q15232450|http://www.wikidata.org/entity/Q15232450|http://www.wikidata.org/entity/Q15232468	Euphorbia micractina|Euphorbia micractina|Euphorbia micractina|Euphorbia micractina|Euphorbia micractina|Euphorbia kansuensis	3912390.0|3912390.0|3912390.0|3912390.0|3912390.0|3912731.0	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']	['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']	['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']	['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']	['Euphorbia micractina']|['Euphorbia micractina']|['Euphorbia micractina']|['Euphorbia micractina']|['Euphorbia micractina']|['Euphorbia kansuensis']	nan|nan|nan|nan|nan|nan	['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']|['Eukaryota']	['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']|['Archaeplastida']	['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']|['Streptophyta']	['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']|['Magnoliopsida']	['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']|['Malpighiales']	['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']|['Euphorbiaceae']	['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']|['Euphorbieae']	['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']|['Euphorbia']	nan|nan|nan|nan|nan|nan	8|8|8|8|8|8	3|3|3|3|3|3	9.5|9.5|9.5|9.5|9.5|9.5	1|1|1|1|1|1	1006	Terpenoids	1.0	Sesquiterpenoids	1.0	Lathyrane diterpenoids	1.0
711	4.0	0.49758345	ISDB	http://www.wikidata.org/entity/Q375837	LNTHITQWFMADLM-UHFFFAOYSA-N	InChI=1S/C7H6O5/c8-4-1-3(7(11)12)2-5(9)6(4)10/h1-2,8-10H,(H,11,12)	O=C(O)c1cc(O)c(O)c(O)c1	C7H6O5	nan	170.021523292	Gallic Acid	LNTHITQWFMADLM	Shikimates and Phenylpropanoids	Phenolic acids (C6-C1)	Gallotannins	http://www.wikidata.org/entity/Q36177	Euphorbia hirta	851849.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	['Euphorbia hirta']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Malpighiales']	['Euphorbiaceae']	['Euphorbieae']	['Euphorbia']	nan	8	0	9.990333795547485	1	-1	nan	nan	nan	nan	nan	nan
712	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105147913	KYSQDMNDMYECNZ-GGKWECFFSA-N	InChI=1S/C15H14O10/c16-9-3-1-7(5-10(9)17)2-4-12(20)25-13(15(23)24)8(14(21)22)6-11(18)19/h1-5,8,13,16-17H,6H2,(H,18,19)(H,21,22)(H,23,24)/b4-2+/t8-,13+/m0/s1	O=C(O)C[C@H](C(=O)O)[C@@H](OC(=O)/C=C/c1ccc(O)c(O)c1)C(=O)O	C15H14O10	pos_1_1proton1isopropanol	354.058696648	(1R,2S)-1-[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxypropane-1,2,3-tricarboxylic acid	KYSQDMNDMYECNZ	Shikimates and Phenylpropanoids	Phenylpropanoids (C6-C3)	Cinnamic acids and derivatives	http://www.wikidata.org/entity/Q161735	Dactylis glomerata	83469.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Poeae']	['Dactylis']	['Dactylis glomerata']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	nan	nan	nan	6	3	7.5	1	138	Shikimates and Phenylpropanoids	0.3157894736842105	Phenylpropanoids (C6-C3)	0.21052631578947367	Cinnamic acids and derivatives	0.21052631578947367
713	7.0	0.74431026	ISDB	http://www.wikidata.org/entity/Q104389389	MZQXAWAWDWCIKG-SPSBLGDNSA-N	InChI=1S/C18H32O3/c1-2-14-17(19)15-12-10-8-6-4-3-5-7-9-11-13-16-18(20)21/h4,6,10,12,17,19H,2-3,5,7-9,11,13-16H2,1H3,(H,20,21)/b6-4-,12-10-/t17-/m1/s1	CCC[C@@H](O)C/C=C\C/C=C\CCCCCCCC(=O)O	C18H32O3	nan	296.235144884	Avenoleic acid	MZQXAWAWDWCIKG	Fatty acids	Octadecanoids	Other Octadecanoids	http://www.wikidata.org/entity/Q11577	Hordeum vulgare	657948.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	['Poaceae']	['Triticeae']	['Hordeum']	['Hordeum vulgare']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Poales']	nan	nan	nan	nan	5	0	7.977241039276123	1	-1	nan	nan	nan	nan	nan	nan
715	2.0	0.6610778	ISDB	http://www.wikidata.org/entity/Q3408685	LIIALPBMIOVAHH-UHFFFAOYSA-N	InChI=1S/C10H8O3/c1-12-8-4-2-7-3-5-10(11)13-9(7)6-8/h2-6H,1H3	COc1ccc2ccc(=O)oc2c1	C10H8O3	nan	176.047344116	7-Methoxycoumarin	LIIALPBMIOVAHH	Shikimates and Phenylpropanoids	Coumarins	Simple coumarins	http://www.wikidata.org/entity/Q920882	Salvia aegyptiaca	626525.0	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	['Lamiaceae']	['Mentheae']	['Salvia']	['Salvia aegyptiaca']	nan	['Eukaryota']	['Archaeplastida']	['Streptophyta']	['Magnoliopsida']	['Lamiales']	nan	nan	nan	nan	5	0	7.644311189651489	1	-1	nan	nan	nan	nan	nan	nan
